epoch,c1_accuracy,c1_loss,c2_accuracy,c2_loss,c3_accuracy,c3_loss,c4_accuracy,c4_loss,c5_accuracy,c5_loss,c6_accuracy,c6_loss,c7_accuracy,c7_loss,loss,val_c1_accuracy,val_c1_loss,val_c2_accuracy,val_c2_loss,val_c3_accuracy,val_c3_loss,val_c4_accuracy,val_c4_loss,val_c5_accuracy,val_c5_loss,val_c6_accuracy,val_c6_loss,val_c7_accuracy,val_c7_loss,val_loss
66,0.8956666588783264,0.3323788046836853,0.9850000143051147,0.04359111934900284,0.9636666774749756,0.10441909730434418,0.9696666598320007,0.0916096568107605,0.9769999980926514,0.06967960298061371,0.9800000190734863,0.05681668967008591,0.9606666564941406,0.11234790086746216,0.8108428716659546,0.8919354677200317,0.5814294815063477,0.9854838848114014,0.1445728987455368,0.9580644965171814,0.11522089689970016,0.9338709712028503,0.20809540152549744,0.9693548679351807,0.16063594818115234,0.9693548679351807,0.1466812640428543,0.9370967745780945,0.260591983795166,1.6172277927398682
67,0.9010000228881836,0.3130226135253906,0.9810000061988831,0.04955897480249405,0.9603333473205566,0.11324433237314224,0.9679999947547913,0.09025575965642929,0.9816666841506958,0.058699630200862885,0.987666666507721,0.04030231013894081,0.9670000076293945,0.1067272201180458,0.7718108892440796,0.8790322542190552,0.6648579239845276,0.9838709831237793,0.1502217799425125,0.9548386931419373,0.12292435020208359,0.9403225779533386,0.22190389037132263,0.9645161032676697,0.16018252074718475,0.9725806713104248,0.15643072128295898,0.9435483813285828,0.25585731863975525,1.7323781251907349
68,0.8949999809265137,0.3472231328487396,0.984000027179718,0.045089054852724075,0.9653333425521851,0.1069977730512619,0.9646666646003723,0.09452900290489197,0.981333315372467,0.05538841336965561,0.9850000143051147,0.04107259213924408,0.9710000157356262,0.08900822699069977,0.7793084979057312,0.8935483694076538,0.635229766368866,0.9822580814361572,0.14365990459918976,0.9612902998924255,0.12471552193164825,0.9451612830162048,0.19742350280284882,0.9645161032676697,0.17690324783325195,0.9516128897666931,0.19945088028907776,0.9403225779533386,0.2906271517276764,1.768009901046753
69,0.8820000290870667,0.34245654940605164,0.9850000143051147,0.04438992217183113,0.9593333601951599,0.10757086426019669,0.9736666679382324,0.08572914451360703,0.9786666631698608,0.05705714970827103,0.9773333072662354,0.060119640082120895,0.9676666855812073,0.0898074135184288,0.7871304750442505,0.8838709592819214,0.6423625349998474,0.9887096881866455,0.12626807391643524,0.9709677696228027,0.10998412221670151,0.948387086391449,0.16282355785369873,0.9677419066429138,0.14200711250305176,0.9677419066429138,0.151305690407753,0.9338709712028503,0.30195096135139465,1.636702060699463
70,0.890666663646698,0.3254839777946472,0.984333336353302,0.04535726085305214,0.9649999737739563,0.11225667595863342,0.9739999771118164,0.08689949661493301,0.9763333201408386,0.0716828927397728,0.9866666793823242,0.041256602853536606,0.9629999995231628,0.11668666452169418,0.7996236681938171,0.8854838609695435,0.6202365756034851,0.9854838848114014,0.12432047724723816,0.9548386931419373,0.14565755426883698,0.949999988079071,0.1408342868089676,0.9661290049552917,0.1339806765317917,0.9725806713104248,0.1352742612361908,0.9322580695152283,0.289344847202301,1.5896486043930054
71,0.9049999713897705,0.32565194368362427,0.984333336353302,0.04081709682941437,0.9653333425521851,0.09289483726024628,0.9696666598320007,0.09405505657196045,0.9779999852180481,0.06616982817649841,0.9829999804496765,0.04712679982185364,0.968666672706604,0.0993635281920433,0.7660792469978333,0.8870967626571655,0.6451133489608765,0.9887096881866455,0.13310401141643524,0.9548386931419373,0.1403207927942276,0.9467741847038269,0.1661388874053955,0.9693548679351807,0.14202278852462769,0.9661290049552917,0.1457747220993042,0.9370967745780945,0.27608752250671387,1.6485621929168701
72,0.9013333320617676,0.3144800066947937,0.9833333492279053,0.04875607788562775,0.968666672706604,0.08227396756410599,0.9706666469573975,0.08774862438440323,0.9816666841506958,0.058559224009513855,0.9856666922569275,0.0466916598379612,0.9766666889190674,0.07661788910627365,0.71512770652771,0.8999999761581421,0.6036978363990784,0.9854838848114014,0.12354627996683121,0.9548386931419373,0.13160690665245056,0.9467741847038269,0.18611614406108856,0.9629032015800476,0.16999532282352448,0.9661290049552917,0.15946537256240845,0.9306451678276062,0.27787405252456665,1.6523020267486572
73,0.8976666927337646,0.3006385266780853,0.984333336353302,0.048809416592121124,0.968666672706604,0.09460950642824173,0.9706666469573975,0.08904840052127838,0.9829999804496765,0.055713627487421036,0.9836666584014893,0.05237174034118652,0.9653333425521851,0.0993490219116211,0.7405404448509216,0.9080645442008972,0.5578100681304932,0.9903225898742676,0.13373667001724243,0.9596773982048035,0.11480588465929031,0.9548386931419373,0.17582981288433075,0.9693548679351807,0.13277208805084229,0.975806474685669,0.13072870671749115,0.9370967745780945,0.2760504484176636,1.5217336416244507
74,0.8889999985694885,0.336821585893631,0.9829999804496765,0.050315842032432556,0.9646666646003723,0.10749438405036926,0.9729999899864197,0.08439059555530548,0.9816666841506958,0.04883641004562378,0.9863333106040955,0.040132880210876465,0.9633333086967468,0.10028132796287537,0.7682734131813049,0.9112903475761414,0.5832077860832214,0.9870967864990234,0.14204879105091095,0.9693548679351807,0.11471287906169891,0.9435483813285828,0.18024568259716034,0.9677419066429138,0.12865225970745087,0.9741935729980469,0.12477553635835648,0.9419354796409607,0.2701151669025421,1.5437579154968262
75,0.8916666507720947,0.34850507974624634,0.984333336353302,0.04708408936858177,0.9683333039283752,0.09033504128456116,0.9676666855812073,0.11166946589946747,0.9753333330154419,0.0667371079325676,0.9826666712760925,0.04866454750299454,0.9670000076293945,0.09370105713605881,0.8066962957382202,0.8951612710952759,0.5698508024215698,0.9838709831237793,0.13956306874752045,0.9596773982048035,0.12128029763698578,0.9596773982048035,0.16772492229938507,0.9693548679351807,0.12623387575149536,0.975806474685669,0.133119136095047,0.9435483813285828,0.2669466733932495,1.5247188806533813
76,0.8986666798591614,0.3094717264175415,0.9829999804496765,0.04970639571547508,0.9593333601951599,0.10593202710151672,0.9710000157356262,0.08956209570169449,0.9793333411216736,0.06553302705287933,0.9829999804496765,0.05188773572444916,0.9713333249092102,0.0862753614783287,0.7583684921264648,0.8774193525314331,0.6865976452827454,0.9822580814361572,0.1448388546705246,0.9580644965171814,0.13863980770111084,0.9532257914543152,0.15911437571048737,0.9645161032676697,0.15966206789016724,0.9725806713104248,0.12333068996667862,0.9306451678276062,0.26886695623397827,1.6810507774353027
77,0.9020000100135803,0.29964980483055115,0.987666666507721,0.03364133834838867,0.9683333039283752,0.10072068125009537,0.9729999899864197,0.08257205039262772,0.9826666712760925,0.053394317626953125,0.9816666841506958,0.05263965204358101,0.9700000286102295,0.08998560905456543,0.7126035690307617,0.8790322542190552,0.6412696242332458,0.9854838848114014,0.13620337843894958,0.9645161032676697,0.1286741942167282,0.9612902998924255,0.13453112542629242,0.9693548679351807,0.13280285894870758,0.9741935729980469,0.1285022497177124,0.9419354796409607,0.25307145714759827,1.555054783821106
78,0.9120000004768372,0.27838534116744995,0.9860000014305115,0.03652666136622429,0.9623333215713501,0.11212906986474991,0.9750000238418579,0.07453110069036484,0.9836666584014893,0.05217478424310684,0.9856666922569275,0.043733738362789154,0.9696666598320007,0.08805631846189499,0.6855370402336121,0.8999999761581421,0.6001045107841492,0.9854838848114014,0.1369287669658661,0.9580644965171814,0.12668238580226898,0.9580644965171814,0.16615673899650574,0.9693548679351807,0.13038715720176697,0.9709677696228027,0.13797414302825928,0.9451612830162048,0.2512581944465637,1.5494917631149292
79,0.9126666784286499,0.2803153097629547,0.9890000224113464,0.039988212287425995,0.968666672706604,0.09859305620193481,0.9746666550636292,0.07491479814052582,0.9769999980926514,0.06493072956800461,0.9823333621025085,0.046784285455942154,0.9706666469573975,0.088964082300663,0.694490373134613,0.8919354677200317,0.6370231509208679,0.9838709831237793,0.149143248796463,0.9516128897666931,0.12510764598846436,0.9532257914543152,0.15794001519680023,0.9693548679351807,0.135548397898674,0.9725806713104248,0.15368938446044922,0.9419354796409607,0.2532486021518707,1.611700415611267
80,0.9100000262260437,0.2694634199142456,0.984333336353302,0.04381474480032921,0.9653333425521851,0.09946564584970474,0.9739999771118164,0.07797647267580032,0.9819999933242798,0.05429161712527275,0.9826666712760925,0.047293178737163544,0.9746666550636292,0.07903588563203812,0.671341061592102,0.8999999761581421,0.604840099811554,0.9838709831237793,0.14137767255306244,0.9661290049552917,0.1234031543135643,0.9564515948295593,0.1519775390625,0.9677419066429138,0.1408374309539795,0.9677419066429138,0.13671211898326874,0.9419354796409607,0.2524588406085968,1.5516067743301392
81,0.9143333435058594,0.270465612411499,0.9900000095367432,0.03493659198284149,0.9726666808128357,0.07932506501674652,0.9733333587646484,0.08277065306901932,0.9836666584014893,0.0540836825966835,0.9879999756813049,0.04185951128602028,0.9736666679382324,0.08065207302570343,0.6440932750701904,0.9048386812210083,0.6458049416542053,0.9870967864990234,0.13673308491706848,0.9629032015800476,0.128256157040596,0.9516128897666931,0.15909290313720703,0.9709677696228027,0.12882789969444275,0.9693548679351807,0.14026278257369995,0.9435483813285828,0.2528231739997864,1.5918008089065552
82,0.9116666913032532,0.30070459842681885,0.9866666793823242,0.04056882485747337,0.9676666855812073,0.11052499711513519,0.9776666760444641,0.07562430948019028,0.9803333282470703,0.060456808656454086,0.9850000143051147,0.05721614137291908,0.9726666808128357,0.09571127593517303,0.740807294845581,0.9032257795333862,0.5902869701385498,0.9838709831237793,0.13791854679584503,0.9677419066429138,0.11204689741134644,0.9629032015800476,0.11995213478803635,0.9725806713104248,0.1281883418560028,0.9725806713104248,0.13757899403572083,0.9403225779533386,0.24715359508991241,1.4731253385543823
83,0.9153333306312561,0.2686830759048462,0.9853333234786987,0.04144304245710373,0.9696666598320007,0.0843360498547554,0.9743333458900452,0.07606595754623413,0.984333336353302,0.04660748690366745,0.9886666536331177,0.03804009035229683,0.9696666598320007,0.08332528918981552,0.6385011672973633,0.9096774458885193,0.5770393013954163,0.9838709831237793,0.13657253980636597,0.9725806713104248,0.09041235595941544,0.9645161032676697,0.12959976494312286,0.9693548679351807,0.11104576289653778,0.9725806713104248,0.1189226359128952,0.9451612830162048,0.23911571502685547,1.4027079343795776
84,0.9183333516120911,0.24450236558914185,0.9879999756813049,0.032519590109586716,0.9729999899864197,0.0789092555642128,0.9779999852180481,0.06615135073661804,0.9860000014305115,0.040051765739917755,0.9890000224113464,0.029816392809152603,0.972000002861023,0.07531757652759552,0.5672682523727417,0.89838707447052,0.6098360419273376,0.9887096881866455,0.1396373063325882,0.9580644965171814,0.16121026873588562,0.9548386931419373,0.15335515141487122,0.9709677696228027,0.11940237134695053,0.9645161032676697,0.14920316636562347,0.9516128897666931,0.2669411897659302,1.5995852947235107
85,0.9246666431427002,0.26090916991233826,0.987333357334137,0.03843509778380394,0.9776666760444641,0.06318806856870651,0.9739999771118164,0.08160071820020676,0.987666666507721,0.03785490244626999,0.987333357334137,0.03908063843846321,0.9773333072662354,0.06274336576461792,0.5838119983673096,0.9064516425132751,0.5579211115837097,0.9870967864990234,0.12793414294719696,0.9693548679351807,0.12098712474107742,0.9516128897666931,0.14311884343624115,0.975806474685669,0.12529225647449493,0.9677419066429138,0.15060031414031982,0.9370967745780945,0.25640347599983215,1.48225736618042
86,0.9129999876022339,0.25480175018310547,0.9893333315849304,0.03393274173140526,0.9763333201408386,0.069097138941288,0.981333315372467,0.056218184530735016,0.9856666922569275,0.051546141505241394,0.987666666507721,0.03246419504284859,0.9746666550636292,0.07203662395477295,0.5700966715812683,0.8887096643447876,0.6825475096702576,0.9870967864990234,0.15343783795833588,0.9629032015800476,0.11899995058774948,0.9645161032676697,0.13785958290100098,0.9693548679351807,0.13439831137657166,0.9645161032676697,0.1505431830883026,0.9322580695152283,0.3086778521537781,1.6864639520645142
87,0.9023333191871643,0.29798293113708496,0.9860000014305115,0.038921110332012177,0.9710000157356262,0.08811312168836594,0.9746666550636292,0.07393334805965424,0.9866666793823242,0.04480874165892601,0.9913333058357239,0.032349444925785065,0.9766666889190674,0.0673743188381195,0.6434831023216248,0.9096774458885193,0.6054383516311646,0.9854838848114014,0.1368257999420166,0.9629032015800476,0.12382406741380692,0.9661290049552917,0.12460808455944061,0.977419376373291,0.10095333307981491,0.9806451797485352,0.1323016881942749,0.9467741847038269,0.25185126066207886,1.4758020639419556
88,0.9306666851043701,0.22898608446121216,0.9890000224113464,0.03473939001560211,0.9773333072662354,0.05972251296043396,0.9816666841506958,0.064290352165699,0.9863333106040955,0.033460453152656555,0.9883333444595337,0.02926352433860302,0.9763333201408386,0.06091371178627014,0.5113760828971863,0.8999999761581421,0.6055442094802856,0.9854838848114014,0.14445722103118896,0.9548386931419373,0.1503111571073532,0.9564515948295593,0.1309458315372467,0.977419376373291,0.111297607421875,0.9725806713104248,0.13715140521526337,0.948387086391449,0.2543780505657196,1.534085750579834
89,0.9236666560173035,0.2346162348985672,0.9886666536331177,0.029315391555428505,0.9729999899864197,0.07593683153390884,0.9769999980926514,0.06558641791343689,0.981333315372467,0.05303370580077171,0.9856666922569275,0.042756613343954086,0.971666693687439,0.08003068715333939,0.5812759399414062,0.9016128778457642,0.6079702377319336,0.9870967864990234,0.1358775943517685,0.9629032015800476,0.1268351823091507,0.9532257914543152,0.1372159719467163,0.977419376373291,0.09788192808628082,0.9677419066429138,0.15050508081912994,0.9451612830162048,0.2493879497051239,1.5056740045547485
90,0.9146666526794434,0.26281511783599854,0.9856666922569275,0.04379155859351158,0.972000002861023,0.08169513195753098,0.9763333201408386,0.06860417872667313,0.9883333444595337,0.042338866740465164,0.984333336353302,0.04071929305791855,0.9726666808128357,0.08186938613653183,0.6218333840370178,0.8806451559066772,0.6284680962562561,0.9838709831237793,0.15308856964111328,0.9741935729980469,0.1027105525135994,0.9564515948295593,0.169892355799675,0.9741935729980469,0.1278032660484314,0.9693548679351807,0.16670244932174683,0.9419354796409607,0.2943105101585388,1.6429756879806519
91,0.9263333082199097,0.23742972314357758,0.9893333315849304,0.027789771556854248,0.9673333168029785,0.09128041565418243,0.9776666760444641,0.07292745262384415,0.9890000224113464,0.033697452396154404,0.9886666536331177,0.029487652704119682,0.9746666550636292,0.06825246661901474,0.5608648657798767,0.9048386812210083,0.6346423625946045,0.9838709831237793,0.17700371146202087,0.9645161032676697,0.1280667781829834,0.9596773982048035,0.13998724520206451,0.9741935729980469,0.10650018602609634,0.9741935729980469,0.140630304813385,0.9370967745780945,0.2908676564693451,1.6176981925964355
92,0.9283333420753479,0.21022987365722656,0.9900000095367432,0.02836105041205883,0.9793333411216736,0.05844502151012421,0.984000027179718,0.051468148827552795,0.9909999966621399,0.02693108282983303,0.9936666488647461,0.01677795872092247,0.9743333458900452,0.06955809891223907,0.4617711305618286,0.9064516425132751,0.6079948544502258,0.9822580814361572,0.15128208696842194,0.9645161032676697,0.11316834390163422,0.9645161032676697,0.1465771645307541,0.9806451797485352,0.1136217787861824,0.975806474685669,0.13022883236408234,0.9451612830162048,0.2759300768375397,1.538803219795227
93,0.9330000281333923,0.21533694863319397,0.9923333525657654,0.0243931096047163,0.9793333411216736,0.061352863907814026,0.9806666374206543,0.06176106259226799,0.9886666536331177,0.037038154900074005,0.9919999837875366,0.02591942809522152,0.9793333411216736,0.06002729386091232,0.48582881689071655,0.9241935610771179,0.5246719121932983,0.9870967864990234,0.14705349504947662,0.9564515948295593,0.11017031222581863,0.9645161032676697,0.1294078677892685,0.975806474685669,0.10506932437419891,0.9790322780609131,0.13179565966129303,0.9403225779533386,0.27111995220184326,1.4192887544631958
94,0.9340000152587891,0.21547231078147888,0.9893333315849304,0.031727343797683716,0.9750000238418579,0.07383468747138977,0.9769999980926514,0.06731928139925003,0.984666645526886,0.04416060447692871,0.987666666507721,0.03868955001235008,0.9733333587646484,0.07436005026102066,0.5455639362335205,0.8999999761581421,0.6076411008834839,0.9806451797485352,0.1637721061706543,0.9564515948295593,0.1359042525291443,0.9741935729980469,0.11772535741329193,0.9806451797485352,0.09393797814846039,0.9790322780609131,0.13756418228149414,0.9435483813285828,0.2744089663028717,1.530954122543335
95,0.9259999990463257,0.2405477911233902,0.9896666407585144,0.03307328745722771,0.9736666679382324,0.0755375400185585,0.9810000061988831,0.06092768907546997,0.9886666536331177,0.03780188784003258,0.9890000224113464,0.03820810839533806,0.9753333330154419,0.06869310885667801,0.5547896027565002,0.9096774458885193,0.6009277105331421,0.9887096881866455,0.13231831789016724,0.9661290049552917,0.11434128135442734,0.9629032015800476,0.1444004774093628,0.975806474685669,0.11809313297271729,0.9709677696228027,0.16295430064201355,0.9403225779533386,0.2939830422401428,1.5670183897018433
96,0.9323333501815796,0.20209760963916779,0.9866666793823242,0.043273646384477615,0.9753333330154419,0.07251621782779694,0.9800000190734863,0.06552354246377945,0.9860000014305115,0.03786495327949524,0.9929999709129333,0.02265319600701332,0.9723333120346069,0.07167766988277435,0.5156068801879883,0.9096774458885193,0.5790122151374817,0.9838709831237793,0.15089675784111023,0.9580644965171814,0.12251845002174377,0.975806474685669,0.11698887497186661,0.9822580814361572,0.08120676130056381,0.9790322780609131,0.1309542953968048,0.948387086391449,0.2540156841278076,1.4355932474136353
97,0.9176666736602783,0.24609830975532532,0.9893333315849304,0.030551480129361153,0.9773333072662354,0.07353325933218002,0.9773333072662354,0.06652344018220901,0.9866666793823242,0.04326172545552254,0.9906666874885559,0.03074110858142376,0.9769999980926514,0.07871580868959427,0.5694253444671631,0.9096774458885193,0.5727972984313965,0.9854838848114014,0.14007504284381866,0.9645161032676697,0.12572991847991943,0.9677419066429138,0.13093098998069763,0.977419376373291,0.09102734923362732,0.9822580814361572,0.12371379137039185,0.948387086391449,0.23885507881641388,1.4231293201446533
98,0.9359999895095825,0.2060120403766632,0.9890000224113464,0.0355684719979763,0.9739999771118164,0.07662732899188995,0.9826666712760925,0.05146224796772003,0.9886666536331177,0.035103246569633484,0.9913333058357239,0.030395561829209328,0.9769999980926514,0.06235187128186226,0.4975208342075348,0.9080645442008972,0.5851529836654663,0.9870967864990234,0.14438588917255402,0.9661290049552917,0.12925072014331818,0.9693548679351807,0.10867800563573837,0.9822580814361572,0.08108426630496979,0.9806451797485352,0.13458183407783508,0.9532257914543152,0.22919264435768127,1.4123262166976929
99,0.92166668176651,0.23669905960559845,0.9903333187103271,0.029104335233569145,0.9726666808128357,0.07435719668865204,0.9803333282470703,0.054979849606752396,0.9909999966621399,0.03392615169286728,0.9883333444595337,0.038000237196683884,0.9800000190734863,0.061358917504549026,0.5284255146980286,0.89838707447052,0.638765275478363,0.9854838848114014,0.14303149282932281,0.9612902998924255,0.13981764018535614,0.9580644965171814,0.13771608471870422,0.975806474685669,0.09753182530403137,0.977419376373291,0.1405765265226364,0.9419354796409607,0.2516622841358185,1.5491012334823608
